iter	Passed	Remaining
5038	141619	139427
5039	141639	139391
5040	141664	139359
5041	141699	139338
5042	141738	139321
5043	141769	139296
5044	141807	139277
5045	141842	139256
5046	141875	139233
5047	141902	139204
5048	141923	139168
5049	141947	139136
5050	141967	139100
5051	141989	139066
5052	142010	139031
5053	142030	138995
5054	142050	138959
5055	142071	138923
5056	142092	138889
5057	142149	138888
5058	142248	138930
5059	142342	138966
5060	142391	138958
5061	142425	138936
5062	142457	138912
5063	142486	138884
5064	142514	138856
5065	142541	138827
5066	142571	138800
5067	142602	138775
5068	142629	138746
5069	142656	138717
5070	142680	138684
5071	142703	138651
5072	142723	138616
5073	142748	138584
5074	142774	138554
5075	142812	138535
5076	142841	138508
5077	142868	138479
5078	142900	138454
5079	142919	138417
5080	142997	138438
5081	143136	138517
5082	143183	138507
5083	143231	138498
5084	143288	138497
5085	143367	138518
5086	143447	138540
5087	143505	138541
5088	143536	138516
5089	143557	138481
5090	143578	138445
5091	143607	138417
5092	143642	138396
5093	143677	138374
5094	143713	138353
5095	143744	138328
5096	143769	138296
5097	143788	138260
5098	143809	138224
5099	143830	138189
5100	143852	138155
5101	143872	138120
5102	143898	138089
5103	143918	138053
5104	143936	138015
5105	143956	137979
5106	143983	137949
5107	144005	137916
5108	144030	137884
5109	144057	137855
5110	144077	137819
5111	144099	137785
5112	144130	137760
5113	144156	137729
5114	144178	137695
5115	144199	137660
5116	144222	137627
5117	144247	137595
5118	144264	137556
5119	144284	137521
5120	144300	137480
5121	144324	137448
5122	144353	137421
5123	144374	137386
5124	144392	137348
5125	144414	137315
5126	144433	137278
5127	144454	137242
5128	144473	137206
5129	144519	137194
5130	144610	137226
5131	144674	137231
5132	144700	137201
5133	144726	137171
5134	144761	137149
5135	144793	137125
5136	144822	137097
5137	144849	137068
5138	144894	137056
5139	144919	137025
5140	144940	136990
5141	144959	136952
5142	144978	136916
5143	144998	136880
5144	145018	136844
5145	145047	136817
5146	145067	136781
5147	145088	136745
5148	145123	136724
5149	145151	136696
5150	145189	136676
5151	145220	136651
5152	145241	136616
5153	145264	136583
5154	145282	136546
5155	145300	136508
5156	145322	136473
5157	145336	136432
5158	145351	136392
5159	145365	136350
5160	145380	136309
5161	145394	136268
5162	145409	136227
5163	145423	136186
5164	145442	136149
5165	145457	136109
5166	145471	136068
5167	145490	136031
5168	145504	135990
5169	145519	135949
5170	145535	135910
5171	145549	135868
5172	145565	135829
5173	145587	135795
5174	145603	135756
5175	145619	135716
5176	145639	135680
5177	145658	135643
5178	145688	135617
5179	145785	135653
5180	145864	135672
5181	145904	135655
5182	145926	135622
5183	145948	135587
5184	145967	135551
5185	145990	135518
5186	146010	135483
5187	146030	135447
5188	146054	135414
5189	146075	135380
5190	146098	135346
5191	146126	135319
5192	146151	135288
5193	146178	135258
5194	146203	135227
5195	146232	135200
5196	146264	135175
5197	146293	135148
5198	146315	135114
5199	146334	135077
5200	146362	135050
5201	146382	135013
5202	146404	134979
5203	146424	134944
5204	146445	134910
5205	146464	134873
5206	146484	134837
5207	146503	134800
5208	146524	134766
5209	146549	134735
5210	146572	134702
5211	146593	134668
5212	146612	134631
5213	146630	134594
5214	146650	134558
5215	146670	134523
5216	146704	134500
5217	146725	134465
5218	146746	134430
5219	146766	134395
5220	146787	134360
5221	146809	134327
5222	146828	134290
5223	146851	134257
5224	146903	134251
5225	146987	134274
5226	147056	134283
5227	147081	134252
5228	147118	134232
5229	147149	134207
5230	147172	134174
5231	147192	134138
5232	147217	134107
5233	147238	134072
5234	147258	134037
5235	147279	134002
5236	147308	133975
5237	147338	133949
5238	147358	133913
5239	147381	133880
5240	147407	133850
5241	147427	133815
5242	147447	133779
5243	147469	133745
5244	147490	133711
5245	147521	133686
5246	147539	133648
5247	147559	133613
5248	147581	133579
5249	147602	133544
5250	147623	133510
5251	147643	133475
5252	147662	133438
5253	147680	133401
5254	147696	133362
5255	147712	133323
5256	147728	133284
5257	147755	133254
5258	147771	133216
5259	147792	133181
5260	147807	133141
5261	147834	133112
5262	147849	133072
5263	147865	133033
5264	147888	133001
5265	147918	132974
5266	147939	132940
5267	147962	132907
5268	147983	132873
5269	148005	132839
5270	148026	132805
5271	148049	132772
5272	148152	132811
5273	148244	132840
5274	148296	132834
5275	148326	132808
5276	148356	132781
5277	148387	132755
5278	148412	132725
5279	148464	132718
5280	148524	132718
5281	148559	132696
5282	148595	132675
5283	148636	132659
5284	148672	132638
5285	148706	132615
5286	148732	132584
5287	148759	132555
5288	148787	132527
5289	148847	132527
5290	148867	132492
5291	148887	132456
5292	148906	132420
5293	148919	132378
5294	148933	132338
5295	148948	132298
5296	148966	132261
5297	148990	132229
5298	149003	132188
5299	149019	132149
5300	149033	132109
5301	149053	132073
5302	149106	132067
5303	149135	132040
5304	149162	132010
5305	149194	131986
5306	149243	131976
5307	149328	131998
5308	149426	132032
5309	149461	132010
5310	149484	131977
5311	149505	131942
5312	149527	131909
5313	149548	131874
5314	149570	131841
5315	149603	131817
5316	149630	131788
5317	149654	131756
5318	149686	131731
5319	149707	131697
5320	149728	131663
5321	149748	131627
5322	149769	131593
5323	149789	131558
5324	149811	131524
5325	149830	131488
5326	149850	131453
5327	149869	131417
5328	149899	131390
5329	149920	131356
5330	149951	131330
5331	149975	131299
5332	149994	131263
5333	150016	131229
5334	150042	131199
5335	150071	131171
5336	150092	131137
5337	150114	131103
5338	150135	131069
5339	150156	131035
5340	150180	131003
5341	150206	130973
5342	150232	130944
5343	150254	130910
5344	150283	130883
5345	150319	130861
5346	150339	130826
5347	150391	130819
5348	150477	130841
5349	150559	130860
5350	150586	130831
5351	150623	130810
5352	150650	130781
5353	150677	130752
5354	150702	130721
5355	150740	130702
5356	150761	130667
5357	150782	130633
5358	150802	130597
5359	150825	130565
5360	150844	130529
5361	150871	130500
5362	150900	130472
5363	150929	130445
5364	150959	130419
5365	150991	130394
5366	151023	130369
5367	151055	130344
5368	151093	130324
5369	151113	130289
5370	151131	130252
5371	151152	130218
5372	151171	130182
5373	151188	130144
5374	151201	130103
5375	151216	130063
5376	151234	130027
5377	151271	130006
5378	151317	129993
5379	151351	129970
5380	151378	129941
5381	151402	129910
5382	151422	129875
5383	151454	129850
5384	151484	129823
5385	151505	129789
5386	151521	129750
5387	151544	129718
5388	151586	129702
5389	152315	130273
5390	152403	130296
5391	152437	130272
5392	152465	130244
5393	152496	130218
5394	152526	130191
5395	152556	130164
5396	152580	130133
5397	152612	130107
5398	152631	130071
5399	152654	130039
5400	152675	130004
5401	152697	129970
5402	152713	129932
5403	152728	129892
5404	152744	129853
5405	152759	129814
5406	152783	129782
5407	152809	129752
5408	152838	129724
5409	152866	129696
5410	152891	129665
5411	152913	129631
5412	152939	129601
5413	152963	129569
5414	152991	129541
5415	153024	129517
5416	153074	129506
5417	153126	129499
5418	153222	129528
5419	153275	129521
5420	153320	129506
5421	153346	129476
5422	153370	129444
5423	153394	129412
5424	153448	129405
5425	153543	129433
5426	153621	129447
5427	153652	129421
5428	153676	129389
5429	153699	129356
5430	153724	129325
5431	153759	129302
5432	153783	129270
5433	153805	129236
5434	153827	129203
5435	153845	129166
5436	153870	129136
5437	153891	129101
5438	153910	129065
5439	153931	129030
5440	153969	129010
5441	154011	128993
5442	154038	128964
5443	154066	128936
5444	154092	128905
5445	154120	128876
5446	154150	128850
5447	154168	128813
5448	154188	128778
5449	154209	128743
5450	154229	128708
5451	154250	128674
5452	154271	128639
5453	154290	128603
5454	154308	128567
5455	154326	128529
5456	154346	128494
5457	154371	128463
5458	154389	128427
5459	154410	128392
5460	154429	128356
5461	154448	128320
5462	154469	128286
5463	154491	128252
5464	154514	128220
5465	154543	128192
5466	154583	128174
5467	154671	128195
5468	154759	128216
5469	154786	128187
5470	154818	128162
5471	154844	128131
5472	154864	128096
5473	154885	128062
5474	154906	128027
5475	154929	127995
5476	154960	127968
5477	154987	127939
5478	155007	127904
5479	155025	127867
5480	155047	127834
5481	155074	127804
5482	155093	127769
5483	155110	127731
5484	155126	127692
5485	155141	127654
5486	155155	127613
5487	155168	127573
5488	155191	127540
5489	155208	127503
5490	155224	127464
5491	155242	127428
5492	155270	127399
5493	155290	127364
5494	155309	127327
5495	155338	127300
5496	155366	127272
5497	155393	127242
5498	155422	127215
5499	155442	127180
5500	155460	127143
5501	155483	127110
5502	155508	127080
5503	155529	127045
5504	155558	127018
5505	155578	126983
5506	155598	126948
5507	155621	126915
5508	155646	126884
5509	155673	126855
5510	155705	126830
5511	155747	126813
5512	155795	126801
5513	155886	126823
5514	155968	126839
5515	156011	126822
5516	156034	126790
5517	156055	126756
5518	156075	126721
5519	156094	126685
5520	156114	126650
5521	156132	126613
5522	156152	126579
5523	156175	126545
5524	156196	126512
5525	156216	126477
5526	156236	126442
5527	156264	126413
5528	156283	126377
5529	156304	126343
5530	156333	126315
5531	156350	126278
5532	156371	126244
5533	156389	126207
5534	156408	126172
5535	156429	126137
5536	156448	126102
5537	156466	126066
5538	156492	126036
5539	156527	126013
5540	156551	125981
5541	156579	125952
5542	156607	125924
5543	156629	125891
5544	156651	125857
5545	156671	125822
5546	156690	125787
5547	156711	125753
5548	156730	125717
5549	156760	125691
5550	156782	125657
5551	156803	125623
5552	156823	125588
5553	156857	125564
5554	156876	125529
5555	156897	125495
5556	156917	125460
5557	156954	125439
5558	157012	125434
5559	157101	125454
5560	157190	125475
5561	157218	125447
5562	157239	125412
5563	157259	125378
5564	157288	125350
5565	157309	125316
5566	157329	125281
5567	157349	125246
5568	157372	125214
5569	157390	125177
5570	157411	125143
5571	157430	125108
5572	157460	125081
5573	157479	125045
5574	157498	125009
5575	157517	124974
5576	157535	124938
5577	157555	124903
5578	157572	124865
5579	157588	124827
5580	157604	124790
5581	157620	124752
5582	157648	124723
5583	157669	124689
5584	157698	124662
5585	157731	124637
5586	157753	124604
5587	157789	124582
5588	157812	124550
5589	157832	124515
5590	157852	124480
5591	157873	124446
5592	157893	124411
5593	157917	124380
5594	157942	124349
5595	157972	124323
5596	158002	124296
5597	158028	124266
5598	158051	124234
5599	158076	124203
5600	158104	124174
5601	158124	124139
5602	158143	124104
5603	158164	124070
5604	158229	124070
5605	158307	124081
5606	158381	124089
5607	158406	124058
5608	158433	124029
5609	158461	124000
5610	158481	123966
5611	158498	123929
5612	158518	123894
5613	158538	123860
5614	158557	123824
5615	158586	123796
5616	158605	123761
5617	158625	123726
5618	158644	123691
5619	158663	123655
5620	158684	123621
5621	158711	123592
5622	158730	123557
5623	158748	123521
5624	158762	123482
5625	158794	123456
5626	158808	123417
5627	158828	123383
5628	158850	123349
5629	158869	123314
5630	158891	123281
5631	158921	123254
5632	158942	123220
5633	158974	123195
5634	158990	123157
5635	159011	123123
5636	159025	123084
5637	159039	123045
5638	159054	123006
5639	159069	122968
5640	159083	122929
5641	159097	122890
5642	159113	122852
5643	159127	122813
5644	159141	122774
5645	159167	122744
5646	159190	122711
5647	159212	122679
5648	159231	122644
5649	159250	122608
5650	159271	122574
5651	159301	122548
5652	159321	122514
5653	159346	122482
5654	159365	122447
5655	159402	122426
5656	159479	122436
5657	159578	122461
5658	159607	122434
5659	159633	122404
5660	159661	122376
5661	159683	122343
5662	159702	122307
5663	159729	122278
5664	159752	122246
5665	159774	122213
5666	159796	122180
5667	159817	122147
5668	159836	122111
5669	159859	122079
5670	159880	122046
5671	159902	122013
5672	159927	121982
5673	159955	121953
5674	159991	121932
5675	160015	121900
5676	160034	121865
5677	160052	121829
5678	160075	121797
5679	160105	121770
5680	160132	121741
5681	160172	121722
5682	160191	121686
5683	160206	121649
5684	160223	121611
5685	160240	121575
5686	160259	121540
5687	160275	121502
5688	160289	121464
5689	160305	121426
5690	160323	121390
5691	160345	121357
5692	160371	121328
5693	160400	121300
5694	160423	121267
5695	160444	121234
5696	160466	121201
5697	160487	121168
5698	160507	121133
5699	160531	121102
5700	160553	121070
5701	160576	121037
5702	160641	121037
5703	160732	121056
5704	160807	121063
5705	160834	121034
5706	160860	121004
5707	160884	120973
5708	160911	120943
5709	160936	120913
5710	160967	120887
5711	160992	120857
5712	161017	120826
5713	161039	120794
5714	161057	120757
5715	161077	120723
5716	161095	120688
5717	161116	120654
5718	161134	120618
5719	161153	120583
5720	161173	120548
5721	161194	120515
5722	161215	120481
5723	161236	120448
5724	161262	120419
5725	161291	120390
5726	161322	120365
5727	161379	120358
5728	161415	120336
5729	161457	120318
5730	161507	120306
5731	161560	120296
5732	161615	120288
5733	161649	120264
5734	161677	120236
5735	161707	120209
5736	161765	120203
5737	161785	120169
5738	161831	120153
5739	161928	120177
5740	162009	120187
5741	162035	120158
5742	162061	120128
5743	162084	120096
5744	162104	120062
5745	162125	120027
5746	162146	119994
5747	162174	119966
5748	162193	119931
5749	162213	119896
5750	162234	119863
5751	162255	119830
5752	162275	119795
5753	162305	119768
5754	162325	119734
5755	162346	119701
5756	162366	119666
5757	162384	119631
5758	162404	119596
5759	162425	119563
5760	162444	119528
5761	162468	119497
5762	162497	119469
5763	162522	119439
5764	162548	119408
5765	162580	119383
5766	162596	119346
5767	162611	119308
5768	162626	119271
5769	162646	119236
5770	162664	119200
5771	162679	119163
5772	162694	119125
5773	162716	119092
5774	162737	119058
5775	162752	119021
5776	162780	118993
5777	162816	118970
5778	162842	118941
5779	162863	118907
5780	162886	118875
5781	162923	118853
5782	162952	118826
5783	162974	118793
5784	162995	118759
5785	163629	119172
5786	163711	119183
5787	163784	119187
5788	163831	119173
5789	163854	119141
5790	163876	119108
5791	163901	119077
5792	163919	119042
5793	163938	119006
5794	163953	118968
5795	163970	118932
5796	163985	118894
5797	164006	118860
5798	164023	118824
5799	164037	118785
5800	164053	118748
5801	164069	118711
5802	164093	118680
5803	164110	118643
5804	164124	118605
5805	164142	118569
5806	164183	118550
5807	164207	118518
5808	164227	118484
5809	164257	118457
5810	164277	118423
5811	164298	118390
5812	164318	118355
5813	164339	118322
5814	164380	118302
5815	164404	118271
5816	164435	118245
5817	164459	118214
5818	164480	118180
5819	164502	118147
5820	164524	118115
5821	164544	118080
5822	164563	118046
5823	164586	118013
5824	164606	117979
5825	164630	117948
5826	164659	117920
5827	164678	117885
5828	164697	117851
5829	164718	117817
5830	164737	117782
5831	164758	117748
5832	164778	117715
5833	164798	117681
5834	164838	117661
5835	164954	117695
5836	165033	117703
5837	165060	117673
5838	165089	117646
5839	165109	117612
5840	165128	117577
5841	165153	117546
5842	165171	117511
5843	165190	117476
5844	165204	117437
5845	165222	117402
5846	165239	117366
5847	165253	117327
5848	165268	117290
5849	165284	117253
5850	165301	117216
5851	165324	117184
5852	165339	117147
5853	165368	117119
5854	165392	117088
5855	165419	117059
5856	165440	117025
5857	165457	116989
5858	165477	116955
5859	165500	116923
5860	165528	116894
5861	165562	116870
5862	165592	116844
5863	165615	116811
5864	165636	116778
5865	165663	116749
5866	165688	116718
5867	165712	116687
5868	165731	116653
5869	165752	116619
5870	165771	116585
5871	165799	116556
5872	165820	116523
5873	165840	116489
5874	165869	116461
5875	165903	116437
5876	165939	116414
5877	165969	116387
5878	165990	116354
5879	166011	116320
5880	166044	116296
5881	166124	116304
5882	166211	116317
5883	166282	116318
5884	166307	116288
5885	166327	116253
5886	166349	116221
5887	166365	116184
5888	166384	116149
5889	166399	116112
5890	166416	116075
5891	166436	116042
5892	166453	116006
5893	166468	115969
5894	166489	115935
5895	166504	115897
5896	166522	115862
5897	166537	115825
5898	166556	115790
5899	166584	115762
5900	166609	115731
5901	166643	115707
5902	166663	115673
5903	166681	115638
5904	166701	115603
5905	166727	115574
5906	166756	115546
5907	166785	115518
5908	166815	115492
5909	166836	115458
5910	166860	115427
5911	166892	115402
5912	166918	115372
5913	166952	115347
5914	166982	115320
5915	167005	115288
5916	167026	115256
5917	167045	115221
5918	167070	115190
5919	167090	115157
5920	167111	115123
5921	167133	115091
5922	167154	115058
5923	167177	115026
5924	167199	114993
5925	167218	114959
5926	167237	114924
5927	167306	114924
5928	167390	114934
5929	167466	114939
5930	167492	114909
5931	167517	114878
5932	167537	114845
5933	167565	114816
5934	167582	114780
5935	167597	114743
5936	167613	114706
5937	167634	114673
5938	167649	114636
5939	167664	114599
5940	167679	114561
5941	167699	114527
5942	167716	114491
5943	167731	114454
5944	167745	114416
5945	167760	114379
5946	167774	114341
5947	167789	114304
5948	167804	114267
5949	167823	114233
5950	167839	114196
5951	167859	114162
5952	167874	114125
5953	167888	114087
5954	167905	114051
5955	167921	114015
5956	167954	113990
5957	167989	113966
5958	168025	113943
5959	168047	113911
5960	168067	113877
5961	168086	113843
5962	168106	113809
5963	168127	113776
5964	168150	113744
5965	168170	113711
5966	168190	113677
5967	168217	113648
5968	168243	113618
5969	168264	113585
5970	168286	113553
5971	168306	113519
5972	168327	113486
5973	168347	113452
5974	168367	113419
5975	168386	113384
5976	168407	113351
5977	168426	113317
5978	168444	113282
5979	168484	113262
5980	168565	113269
5981	168646	113277
5982	168698	113264
5983	168723	113234
5984	168748	113204
5985	168770	113171
5986	168789	113137
5987	168812	113105
5988	168833	113072
5989	168860	113043
5990	168889	113015
5991	168929	112995
5992	168953	112964
5993	168966	112926
5994	168983	112890
5995	169000	112854
5996	169015	112818
5997	169035	112784
5998	169051	112747
5999	169065	112710
6000	169081	112673
6001	169100	112639
6002	169120	112605
6003	169134	112568
6004	169172	112546
6005	169206	112522
6006	169241	112498
6007	169273	112473
6008	169298	112442
6009	169325	112414
6010	169368	112395
6011	169399	112369
6012	169418	112335
6013	169437	112301
6014	169457	112267
6015	169478	112234
6016	169506	112206
6017	169526	112172
6018	169544	112137
6019	169563	112103
6020	169591	112074
6021	169607	112039
6022	169630	112007
6023	169650	111974
6024	169670	111940
6025	169707	111918
6026	169727	111884
6027	169746	111850
6028	169769	111818
6029	169797	111790
6030	169816	111756
6031	169836	111722
6032	169862	111692
6033	169889	111664
6034	169912	111632
6035	169937	111602
6036	169961	111571
6037	169983	111539
6038	170001	111504
6039	170023	111472
6040	170043	111438
6041	170070	111409
6042	170091	111377
6043	170112	111344
6044	170133	111311
6045	170155	111279
6046	170170	111242
6047	170192	111210
6048	170207	111173
6049	170222	111137
6050	170250	111108
6051	170265	111071
6052	170280	111035
6053	170295	110998
6054	170309	110961
6055	170331	110929
6056	170346	110892
6057	170370	110861
6058	170400	110834
6059	170424	110804
6060	170444	110770
6061	170473	110743
6062	170492	110709
6063	170513	110676
6064	170532	110641
6065	170550	110607
6066	170569	110573
6067	170591	110541
6068	170612	110508
6069	170632	110475
6070	170653	110442
6071	170673	110409
6072	170713	110388
6073	170800	110398
6074	170916	110427
6075	170944	110399
6076	170983	110378
6077	171004	110345
6078	171024	110312
6079	171047	110280
6080	171068	110247
6081	171089	110215
6082	171109	110181
6083	171137	110153
6084	171157	110120
6085	171176	110085
6086	171196	110052
6087	171223	110023
6088	171244	109991
6089	171261	109955
6090	171282	109923
6091	171302	109890
6092	171320	109855
6093	171340	109822
6094	171358	109787
6095	171374	109751
6096	171387	109714
6097	171417	109686
6098	171445	109658
6099	171464	109624
6100	171484	109591
6101	171503	109557
6102	171518	109521
6103	171533	109484
6104	171546	109446
6105	171561	109410
6106	171579	109376
6107	171594	109339
6108	171609	109303
6109	171625	109267
6110	171643	109232
6111	171662	109198
6112	171678	109162
6113	171700	109130
6114	171717	109096
6115	171732	109059
6116	171746	109022
6117	171762	108986
6118	171783	108954
6119	171808	108924
6120	171835	108895
6121	171865	108868
6122	171893	108840
6123	171950	108830
6124	172035	108838
6125	172138	108858
6126	172183	108840
6127	172228	108823
6128	172257	108795
6129	172277	108762
6130	172309	108736
6131	172330	108704
6132	172365	108680
6133	172386	108647
6134	172408	108616
6135	172429	108583
6136	172451	108551
6137	172471	108518
6138	172489	108484
6139	172510	108451
6140	172532	108419
6141	172550	108384
6142	172579	108357
6143	172597	108322
6144	172616	108289
6145	172643	108260
6146	172676	108235
6147	172704	108207
6148	172737	108182
6149	172765	108154
6150	172785	108120
6151	172811	108091
6152	172837	108062
6153	172854	108026
6154	172871	107991
6155	172895	107961
6156	172918	107930
6157	172943	107900
6158	172974	107873
6159	173003	107846
6160	173023	107813
6161	173055	107787
6162	173073	107753
6163	173101	107725
6164	173868	108156
6165	173962	108169
6166	174300	108333
6167	174317	108298
6168	174343	108268
6169	174385	108248
6170	174405	108215
6171	174418	108177
6172	174446	108149
6173	174468	108117
6174	174496	108089
6175	174524	108060
6176	174552	108031
6177	174579	108003
6178	174612	107977
6179	174649	107954
6180	174674	107924
6181	174697	107893
6182	174730	107867
6183	174757	107838
6184	174786	107810
6185	174821	107786
6186	174852	107760
6187	174894	107740
6188	174940	107723
6189	174981	107702
6190	175017	107679
6191	175041	107648
6192	175067	107618
6193	175095	107590
6194	175118	107558
6195	175141	107527
6196	175156	107490
6197	175164	107450
6198	175174	107410
6199	175210	107386
6200	175336	107418
6201	175406	107415
6202	175427	107383
6203	175453	107353
6204	175478	107323
6205	175500	107291
6206	175520	107257
6207	175538	107223
6208	175560	107190
6209	175589	107163
6210	175605	107127
6211	175624	107093
6212	175670	107076
6213	175706	107052
6214	175795	107061
6215	175842	107044
6216	175922	107047
6217	175962	107026
6218	175996	107001
6219	176020	106970
6220	176042	106938
6221	176062	106905
6222	176084	106873
6223	176106	106841
6224	176133	106812
6225	176153	106778
6226	176186	106753
6227	176209	106721
6228	176234	106691
6229	176257	106660
6230	176283	106630
6231	176307	106599
6232	176333	106569
6233	176361	106540
6234	176414	106527
6235	176502	106535
6236	176582	106538
6237	176650	106533
6238	176687	106510
6239	176719	106484
6240	176737	106450
6241	176754	106414
6242	176770	106379
6243	176786	106343
6244	176813	106314
6245	176830	106279
6246	176851	106246
6247	176866	106210
6248	176894	106182
6249	176910	106146
6250	176938	106117
6251	176967	106090
6252	176995	106061
6253	177018	106030
6254	177051	106004
6255	177077	105975
6256	177105	105946
6257	177146	105925
6258	177180	105900
6259	177229	105884
6260	177284	105872
6261	177338	105859
6262	177380	105839
6263	177552	105896
6264	177601	105880
6265	177735	105914
6266	177821	105920
6267	177849	105892
6268	177876	105863
6269	177904	105834
6270	177923	105801
6271	177942	105767
6272	177965	105734
6273	177989	105704
6274	178008	105670
6275	178024	105634
6276	178041	105599
6277	178055	105562
6278	178081	105532
6279	178099	105498
6280	178112	105460
6281	178129	105425
6282	178154	105395
6283	178181	105366
6284	178199	105331
6285	178221	105299
6286	178244	105268
6287	178265	105235
6288	178286	105202
6289	178309	105171
6290	178327	105136
6291	178347	105103
6292	178368	105070
6293	178387	105037
6294	178407	105003
6295	178427	104970
6296	178445	104936
6297	178465	104903
6298	178487	104871
6299	178507	104837
6300	178527	104804
6301	178546	104770
6302	178566	104737
6303	178586	104704
6304	178605	104670
6305	178624	104636
6306	178642	104602
6307	178672	104574
6308	178691	104540
6309	178711	104507
6310	178737	104478
6311	178763	104448
6312	178793	104421
6313	178838	104402
6314	178942	104418
6315	179049	104436
6316	179083	104411
6317	179119	104387
6318	179137	104352
6319	179152	104316
6320	179172	104283
6321	179190	104249
6322	179204	104212
6323	179219	104176
6324	179232	104139
6325	179253	104106
6326	179269	104071
6327	179284	104034
6328	179300	103999
6329	179325	103969
6330	179344	103935
6331	179363	103901
6332	179380	103866
6333	179397	103831
6334	179421	103800
6335	179439	103767
6336	179460	103734
6337	179478	103699
6338	179494	103664
6339	179515	103632
6340	179547	103605
6341	179566	103572
6342	179617	103556
6343	179655	103534
6344	179694	103511
6345	179745	103496
6346	179776	103470
6347	179799	103438
6348	179825	103408
6349	179849	103378
6350	179877	103349
6351	179900	103318
6352	179924	103287
6353	179947	103256
6354	179974	103227
6355	179998	103196
6356	180025	103167
6357	180051	103137
6358	180131	103138
6359	180221	103145
6360	180290	103140
6361	180335	103121
6362	180360	103091
6363	180381	103058
6364	180401	103025
6365	180419	102991
6366	180440	102958
6367	180461	102926
6368	180483	102894
6369	180504	102861
6370	180527	102830
6371	180548	102798
6372	180581	102772
6373	180597	102737
6374	180624	102707
6375	180648	102677
6376	180680	102650
6377	180708	102622
6378	180731	102591
6379	180768	102567
6380	180787	102533
6381	180801	102497
6382	180830	102469
6383	180858	102440
6384	180900	102420
6385	180921	102388
6386	180947	102358
6387	180967	102325
6388	180987	102292
6389	181012	102262
6390	181033	102229
6391	181055	102197
6392	181076	102165
6393	181098	102133
6394	181118	102100
6395	181140	102068
6396	181158	102034
6397	181179	102002
6398	181204	101971
6399	181223	101938
6400	181243	101905
6401	181267	101874
6402	181316	101857
6403	181397	101858
6404	181485	101864
6405	181546	101853
6406	181578	101827
6407	181609	101801
6408	181652	101780
6409	181679	101751
6410	181706	101722
6411	181734	101694
6412	181764	101666
6413	181788	101636
6414	181811	101604
6415	181826	101568
6416	181849	101537
6417	181864	101501
6418	181879	101466
6419	181895	101430
6420	181910	101395
6421	181931	101362
6422	181948	101327
6423	181963	101292
6424	181980	101257
6425	182004	101226
6426	182020	101191
6427	182037	101157
6428	182069	101130
6429	182099	101103
6430	182130	101076
6431	182154	101045
6432	182172	101012
6433	182193	100979
6434	182224	100952
6435	182249	100922
6436	182269	100889
6437	182289	100856
6438	182310	100824
6439	182332	100792
6440	182353	100759
6441	182374	100727
6442	182393	100694
6443	182417	100663
6444	182448	100636
6445	182469	100604
6446	182492	100573
6447	182513	100541
6448	183238	100896
6449	183354	100916
6450	183440	100919
6451	183463	100887
6452	183486	100856
6453	183525	100833
6454	183565	100811
6455	183600	100787
6456	183633	100761
6457	183661	100732
6458	183690	100704
6459	183722	100677
6460	183746	100646
6461	183764	100612
6462	183785	100579
6463	183806	100547
6464	183832	100517
6465	183858	100487
6466	183880	100455
6467	183899	100422
6468	183925	100392
6469	183949	100361
6470	183970	100329
6471	184000	100302
6472	184021	100269
6473	184041	100236
6474	184064	100204
6475	184093	100176
6476	184115	100145
6477	184134	100111
6478	184154	100078
6479	184188	100052
6480	184213	100022
6481	184234	99990
6482	184254	99957
6483	184274	99924
6484	184309	99899
6485	184330	99867
6486	184350	99833
6487	184388	99811
6488	184470	99811
6489	184552	99811
6490	184609	99799
6491	184638	99770
6492	184662	99739
6493	184698	99715
6494	184756	99702
6495	184782	99673
6496	184806	99642
6497	184831	99611
6498	184857	99582
6499	184887	99554
6500	184915	99526
6501	184949	99500
6502	184990	99478
6503	185028	99455
6504	185062	99429
6505	185123	99419
6506	185179	99405
6507	185230	99389
6508	185259	99361
6509	185310	99344
6510	185350	99322
6511	185383	99296
6512	185403	99263
6513	185423	99230
6514	185442	99196
6515	185462	99163
6516	185484	99131
6517	185505	99099
6518	185524	99065
6519	185544	99033
6520	185575	99005
6521	185631	98992
6522	185770	99022
6523	185851	99022
6524	185878	98992
6525	185904	98962
6526	185933	98934
6527	185959	98904
6528	185984	98874
6529	186002	98840
6530	186023	98808
6531	186043	98774
6532	186062	98741
6533	186081	98708
6534	186112	98680
6535	186133	98648
6536	186153	98615
6537	186174	98582
6538	186198	98552
6539	186219	98519
6540	186239	98486
6541	186258	98453
6542	186279	98420
6543	186301	98389
6544	186328	98359
6545	186356	98331
6546	186382	98301
6547	186409	98272
6548	186432	98240
6549	186457	98210
6550	186480	98179
6551	186499	98145
6552	186520	98113
6553	186544	98082
6554	186573	98054
6555	186602	98026
6556	186631	97997
6557	186662	97970
6558	186695	97944
6559	186981	98051
6560	187054	98046
6561	187072	98012
6562	187091	97978
6563	187110	97945
6564	187124	97909
6565	187138	97872
6566	187154	97837
6567	187171	97803
6568	187185	97767
6569	187209	97736
6570	187238	97708
6571	187261	97677
6572	187285	97646
6573	187316	97618
6574	187336	97585
6575	187356	97552
6576	187377	97520
6577	187399	97488
6578	187442	97467
6579	187468	97438
6580	187510	97416
6581	187554	97396
6582	187583	97367
6583	187611	97339
6584	187646	97313
6585	187698	97297
6586	187734	97273
6587	187765	97246
6588	187801	97221
6589	187831	97193
6590	187857	97163
6591	187885	97134
