iter	Logloss
2928	0.4008198768
2929	0.4007858438
2930	0.4007527883
2931	0.4007159604
2932	0.4006980256
2933	0.4005759312
2934	0.4005599519
2935	0.4005434317
2936	0.4004279474
2937	0.4004141159
2938	0.4003824694
2939	0.400347683
2940	0.4003229786
2941	0.4003107175
2942	0.4002772181
2943	0.4002525353
2944	0.4002217531
2945	0.4001870156
2946	0.4001524429
2947	0.4001161273
2948	0.4000996408
2949	0.4000758962
2950	0.4000331061
2951	0.3999190015
2952	0.3999054826
2953	0.39989213
2954	0.3998672014
2955	0.3998482354
2956	0.3998322818
2957	0.3997963892
2958	0.3997833813
2959	0.3997701336
2960	0.3997463415
2961	0.3997102266
2962	0.3996933653
2963	0.3996629637
2964	0.3996406856
2965	0.3996214692
2966	0.3995968436
2967	0.3995750154
2968	0.3995509135
2969	0.3995379443
2970	0.3995075468
2971	0.3994792541
2972	0.3994214455
2973	0.3993956863
2974	0.3993705279
2975	0.399348066
2976	0.3993237444
2977	0.3992920325
2978	0.3992653035
2979	0.3992410978
2980	0.3991277343
2981	0.3991102883
2982	0.3990963379
2983	0.3990804175
2984	0.3990569979
2985	0.3990245096
2986	0.3990065546
2987	0.3989790646
2988	0.3989632348
2989	0.3989368209
2990	0.3989107926
2991	0.3987939692
2992	0.3987671378
2993	0.3987530912
2994	0.3987191482
2995	0.3987054844
2996	0.398672068
2997	0.3986423189
2998	0.3986287541
2999	0.3985987478
3000	0.3985708753
3001	0.3985580812
3002	0.3985414137
3003	0.3985238482
3004	0.3985078255
3005	0.3984844736
3006	0.3984652429
3007	0.3984350429
3008	0.3984128586
3009	0.3983956379
3010	0.3983822988
3011	0.3983607281
3012	0.3983452619
3013	0.3983186993
3014	0.3982966005
3015	0.3982715661
3016	0.3982376968
3017	0.3981213153
3018	0.3981080547
3019	0.3980779786
3020	0.3980446547
3021	0.3980220277
3022	0.3979995567
3023	0.397965264
3024	0.3979414213
3025	0.3979169111
3026	0.3978955418
3027	0.397871599
3028	0.3978393632
3029	0.3978173449
3030	0.3978029636
3031	0.3977692821
3032	0.397739061
3033	0.3977221252
3034	0.3976925432
3035	0.3975816576
3036	0.3975683659
3037	0.3975556277
3038	0.3975426935
3039	0.3975185468
3040	0.3974884379
3041	0.3974552868
3042	0.3974427256
3043	0.3974274717
3044	0.3973992755
3045	0.3973769885
3046	0.3973597644
3047	0.3973241092
3048	0.3972889106
3049	0.3972724355
3050	0.3972601293
3051	0.3972362928
3052	0.3972127835
3053	0.3971875474
3054	0.3971651855
3055	0.3971435287
3056	0.397117452
3057	0.3970761786
3058	0.397061121
3059	0.3970440171
3060	0.3970133003
3061	0.3969856873
3062	0.3969461402
3063	0.3969243978
3064	0.3968918942
3065	0.3968753307
3066	0.3967652933
3067	0.3967506418
3068	0.3967263052
3069	0.3967050936
3070	0.3966808744
3071	0.396662984
3072	0.3966464956
3073	0.3966339292
3074	0.3966213374
3075	0.3966083254
3076	0.3965880338
3077	0.3965640151
3078	0.3965408836
3079	0.3964337185
3080	0.3964108325
3081	0.3963782717
3082	0.3963546495
3083	0.3962443179
3084	0.3962309195
3085	0.3962173867
3086	0.3961881502
3087	0.396175049
3088	0.3961479476
3089	0.3961353914
3090	0.3961116954
3091	0.3960987741
3092	0.396066863
3093	0.3960452509
3094	0.3960329634
3095	0.396014268
3096	0.3959825577
3097	0.3959674154
3098	0.3959463574
3099	0.3959226399
3100	0.3958902743
3101	0.3958586603
3102	0.3958320963
3103	0.3957996983
3104	0.3957731309
3105	0.3957491805
3106	0.395724902
3107	0.3956936171
3108	0.395677679
3109	0.3956651349
3110	0.3956301375
3111	0.3956078356
3112	0.3955777784
3113	0.3955483853
3114	0.395521868
3115	0.3955005919
3116	0.3954804444
3117	0.3953697853
3118	0.3953538059
3119	0.3953410795
3120	0.3953285231
3121	0.3953003785
3122	0.3952757469
3123	0.3952591879
3124	0.3952354151
3125	0.3952121933
3126	0.3951973228
3127	0.3951737607
3128	0.3951505005
3129	0.3951187216
3130	0.3950889142
3131	0.3950657957
3132	0.39503454
3133	0.3950088254
3134	0.3949802988
3135	0.3949657461
3136	0.3949458777
3137	0.3949218324
3138	0.3948905197
3139	0.3948682507
3140	0.3948464385
3141	0.3947374303
3142	0.394724593
3143	0.3947034429
3144	0.3946650622
3145	0.3946420794
3146	0.394629949
3147	0.3946180881
3148	0.3945913325
3149	0.3945646169
3150	0.3945308875
3151	0.3945153516
3152	0.3944943174
3153	0.3944722036
3154	0.3944515801
3155	0.3944361189
3156	0.3944152205
3157	0.3943765467
3158	0.3943530753
3159	0.3943309675
3160	0.3943100742
3161	0.3942549991
3162	0.3942427557
3163	0.3942138972
3164	0.3941935155
3165	0.3941541844
3166	0.3941397223
3167	0.3941277278
3168	0.394111729
3169	0.3940865331
3170	0.3940531725
3171	0.3940416776
3172	0.3940213244
3173	0.3939939488
3174	0.3939737821
3175	0.3939545665
3176	0.3939323888
3177	0.393905072
3178	0.393881799
3179	0.3938577675
3180	0.3938429527
3181	0.3938263962
3182	0.3938049982
3183	0.3937746956
3184	0.393671091
3185	0.3936558997
3186	0.3936343019
3187	0.3935323025
3188	0.393512177
3189	0.3934906397
3190	0.3934609164
3191	0.3934462998
3192	0.3934254651
3193	0.393402399
3194	0.3933900161
3195	0.3933582094
3196	0.3933276965
3197	0.3932933828
3198	0.3932398388
3199	0.3932260834
3200	0.3932086991
3201	0.3931745224
3202	0.393144763
3203	0.3931186199
3204	0.3931053014
3205	0.3930758985
3206	0.3930598684
3207	0.3929588631
3208	0.3929383585
3209	0.3929058475
3210	0.3928933845
3211	0.3928684878
3212	0.392846488
3213	0.3928203699
3214	0.3928084031
3215	0.3927895103
3216	0.3927585628
3217	0.3927447068
3218	0.392731313
3219	0.3927000482
3220	0.3926742117
3221	0.3926529457
3222	0.3926301475
3223	0.3926130237
3224	0.3925807356
3225	0.3925525858
3226	0.3925271379
3227	0.39249785
3228	0.3923980001
3229	0.3923668615
3230	0.39233571
3231	0.392310183
3232	0.3922867188
3233	0.3922744803
3234	0.3921762349
3235	0.3921515168
3236	0.3921283177
3237	0.3921163578
3238	0.3921046476
3239	0.3920820239
3240	0.3920623016
3241	0.3920475012
3242	0.3920347818
3243	0.3920207051
3244	0.391994834
3245	0.3919734392
3246	0.3919441798
3247	0.391929883
3248	0.3918993126
3249	0.3918715151
3250	0.3918523852
3251	0.39183838
3252	0.3918221542
3253	0.3918024016
3254	0.3917866653
3255	0.3917669483
3256	0.3917550948
3257	0.3917248996
3258	0.3917042271
3259	0.3916521608
3260	0.3916011716
3261	0.3915751426
3262	0.3915513884
3263	0.3915361243
3264	0.3915240576
3265	0.3914989341
3266	0.3914687273
3267	0.3914478054
3268	0.3914359696
3269	0.3914109854
3270	0.391382128
3271	0.3913590058
3272	0.3913274256
3273	0.3913078981
3274	0.391284651
3275	0.3912627539
3276	0.3912248366
3277	0.3912095374
3278	0.391192991
3279	0.3911431289
3280	0.3911206256
3281	0.3910978829
3282	0.3910779061
3283	0.3910544507
3284	0.3910391294
3285	0.3909903152
3286	0.3909770251
3287	0.3909553278
3288	0.3909347653
3289	0.3908363047
3290	0.3908173245
3291	0.390798108
3292	0.3907772654
3293	0.3907619545
3294	0.3907426111
3295	0.3907223507
3296	0.3906989732
3297	0.3906771159
3298	0.3906542183
3299	0.3906299965
3300	0.3906105505
3301	0.3905896046
3302	0.3905671359
3303	0.3905534707
3304	0.3905308087
3305	0.3905198213
3306	0.3904801976
3307	0.3904584142
3308	0.3904367818
3309	0.3904145849
3310	0.3903883518
3311	0.3903656392
3312	0.3903462404
3313	0.3903239954
3314	0.3902965541
3315	0.3902742549
3316	0.3902586216
3317	0.3902333484
3318	0.390213831
3319	0.3901920773
3320	0.3901635047
3321	0.3900618561
3322	0.3900369181
3323	0.3900164215
3324	0.3899905269
3325	0.3899684965
3326	0.3899372627
3327	0.3899052273
3328	0.3898792329
3329	0.3898458812
3330	0.389823945
3331	0.3897268709
3332	0.3897113923
3333	0.3896991255
3334	0.3896667559
3335	0.3896480811
3336	0.3896228984
3337	0.3896004973
3338	0.3895884755
3339	0.3895551323
3340	0.3895283891
3341	0.3895165587
3342	0.3894965996
3343	0.3894806381
3344	0.3894601676
3345	0.3894449158
3346	0.38942286
3347	0.3893974819
3348	0.3893757866
3349	0.3892760753
3350	0.389253776
3351	0.3892336515
3352	0.3892042916
3353	0.3891797526
3354	0.3891557123
3355	0.3891400401
3356	0.3891183354
3357	0.3890882907
3358	0.3890673965
3359	0.3890462728
3360	0.3889486521
3361	0.3889176575
3362	0.3889057957
3363	0.3888852328
3364	0.3888708796
3365	0.3888462863
3366	0.3888343877
3367	0.3888227857
3368	0.3888098315
3369	0.3887953147
3370	0.3887809242
3371	0.3887583607
3372	0.3887390999
3373	0.3887087174
3374	0.3886878884
3375	0.3886584764
3376	0.3886362036
3377	0.3886048484
3378	0.3885930952
3379	0.3885712482
3380	0.3885460346
3381	0.3885267455
3382	0.3885081069
3383	0.3884837756
3384	0.3884520663
3385	0.3884401099
3386	0.388426427
3387	0.3883910849
3388	0.3883668839
3389	0.3883440024
3390	0.3883252509
3391	0.3882835367
3392	0.38826342
3393	0.3882421143
3394	0.3882008099
3395	0.3881808453
3396	0.3881621624
3397	0.3881327819
3398	0.3881130488
3399	0.3880941555
3400	0.3880757261
3401	0.3880509778
3402	0.38803719
3403	0.3880012297
3404	0.3879762355
3405	0.3879614783
3406	0.3879399254
3407	0.3879116782
3408	0.3878890247
3409	0.3878672116
3410	0.3878472389
3411	0.3878181694
3412	0.387806394
3413	0.3877866661
3414	0.3877686719
3415	0.387757661
3416	0.3877337123
3417	0.387701854
3418	0.3876773834
3419	0.3876485125
3420	0.3876287841
3421	0.3876152546
3422	0.3875785615
3423	0.3875319101
3424	0.3875084602
3425	0.3874860796
3426	0.3874588088
3427	0.3874328139
3428	0.3874106823
3429	0.3873967234
3430	0.3873717828
3431	0.3872767144
3432	0.3872621094
3433	0.3872397118
3434	0.3872155973
3435	0.3871974583
3436	0.3871689614
3437	0.3871557311
3438	0.3871205215
3439	0.3870993858
3440	0.3870763316
3441	0.3870526822
3442	0.3870309849
3443	0.3869998044
3444	0.3869723721
3445	0.3869532416
3446	0.3869318618
3447	0.3869023585
3448	0.38688083
3449	0.3868542939
3450	0.3868331317
3451	0.3868168483
3452	0.3867257696
3453	0.3867139401
3454	0.3867025906
3455	0.3866910333
3456	0.3866681038
3457	0.3866518044
3458	0.3866404446
3459	0.3866118087
3460	0.3865907961
3461	0.3865640005
3462	0.3865464155
3463	0.3865010696
3464	0.3864789977
3465	0.3864650276
3466	0.3864439223
3467	0.3863501589
3468	0.3863257599
3469	0.3863047958
3470	0.3862144171
3471	0.3862021094
3472	0.3861904247
3473	0.3861684417
3474	0.3861494581
3475	0.3861301561
3476	0.3861082703
3477	0.3860970653
3478	0.3860689955
3479	0.3860367899
3480	0.386024138
3481	0.3860127465
3482	0.3859987232
3483	0.3859868496
3484	0.3859759326
3485	0.3859482742
3486	0.385937106
3487	0.3859264002
3488	0.3859127795
3489	0.3858820621
3490	0.3858717602
3491	0.3858494337
3492	0.3858289357
3493	0.3858032628
3494	0.385782466
3495	0.3857485344
3496	0.3856545179
3497	0.3856303283
3498	0.3856190318
3499	0.3856058982
3500	0.3855768812
3501	0.3855658031
3502	0.3855466175
3503	0.3855252239
3504	0.3854975873
3505	0.3854839543
3506	0.3854601665
3507	0.3854395818
3508	0.3854150032
3509	0.3853956007
3510	0.3853042194
3511	0.3852928505
3512	0.3852644978
3513	0.3852536943
3514	0.3851619321
3515	0.3851469972
3516	0.385128142
3517	0.3851074415
3518	0.3850964667
3519	0.3850658826
3520	0.385046367
3521	0.3850330577
3522	0.3849456659
3523	0.3849168775
3524	0.3849054433
3525	0.3848938983
3526	0.3848807321
3527	0.3848678364
3528	0.3848570556
3529	0.3848427626
3530	0.384755963
3531	0.3847398806
3532	0.3847170361
3533	0.3847063625
3534	0.3846880272
3535	0.3846643955
3536	0.3846500324
3537	0.3846302699
3538	0.3846076032
3539	0.3845862572
3540	0.3845751409
3541	0.3845637128
3542	0.384543428
3543	0.384532538
3544	0.3845090313
3545	0.3844892522
3546	0.3844627503
3547	0.3844424179
3548	0.3844317038
3549	0.3844116482
3550	0.3843968129
3551	0.3843687076
3552	0.3843501702
3553	0.3843351821
3554	0.3843166382
3555	0.3842957378
3556	0.3842812158
3557	0.3842606085
3558	0.3842498429
3559	0.3842180585
3560	0.3841990517
3561	0.3841734366
3562	0.3841568886
3563	0.3841370926
3564	0.3840488372
3565	0.384034589
3566	0.3840047033
3567	0.3839845777
3568	0.3839614579
3569	0.383937657
3570	0.3839186806
3571	0.3838884459
3572	0.3838683189
3573	0.3838572023
3574	0.3838321854
3575	0.3838068419
3576	0.3837888092
3577	0.3837759602
3578	0.3837478023
3579	0.383734472
3580	0.3837198513
3581	0.3836998231
3582	0.3836719844
3583	0.3836484167
3584	0.3836378202
3585	0.3836237685
3586	0.383609815
3587	0.3835815567
3588	0.383562735
3589	0.3835390169
3590	0.383518201
3591	0.3834995793
3592	0.383488086
3593	0.3834604883
3594	0.3834353773
3595	0.3834104937
3596	0.3833809971
3597	0.3833677289
3598	0.3833478512
3599	0.3833202345
3600	0.3833046921
3601	0.3832771369
3602	0.3832510898
3603	0.3832316376
3604	0.3832134211
3605	0.3831940103
3606	0.383105338
3607	0.3830944112
3608	0.3830754016
3609	0.3830565664
3610	0.3830290515
3611	0.3830092852
3612	0.3829874001
3613	0.3829597295
3614	0.382876254
3615	0.3828516273
3616	0.3828312701
3617	0.3828203854
3618	0.3828009855
3619	0.3827175856
3620	0.382698318
3621	0.3826876486
3622	0.3826767771
3623	0.3826664216
3624	0.3826494892
3625	0.3826263197
3626	0.3826159126
3627	0.382603343
3628	0.3825852813
3629	0.3825677093
3630	0.3825446112
3631	0.38253476
3632	0.3825144986
3633	0.382491576
3634	0.3824704664
3635	0.3824481885
3636	0.3824218892
3637	0.3824040114
3638	0.3823735472
3639	0.3823454092
3640	0.3823277697
3641	0.3823030508
3642	0.3822861823
3643	0.382264221
3644	0.382210091
3645	0.3821923317
3646	0.3821785015
3647	0.3821688828
3648	0.3821448981
3649	0.3821247509
3650	0.3821149045
3651	0.3820890814
3652	0.3820709533
3653	0.3820549108
3654	0.3820350587
3655	0.3820135107
3656	0.3819985028
3657	0.3819796029
3658	0.3819677881
3659	0.3819503912
3660	0.3819397642
3661	0.3819272192
3662	0.3818978603
3663	0.3818755451
3664	0.3818525128
3665	0.3818285177
3666	0.3818063868
3667	0.3817808027
3668	0.3817516195
3669	0.3817231596
3670	0.3817016126
3671	0.3816744797
3672	0.3816608026
3673	0.381642462
3674	0.3815612256
3675	0.3815460443
3676	0.3815357569
3677	0.3815088635
3678	0.3814655499
3679	0.3813837936
3680	0.3813497285
3681	0.38133181
3682	0.3813043437
3683	0.3812822267
3684	0.3812579788
3685	0.381227499
3686	0.3812095811
3687	0.3811271583
3688	0.3811168968
3689	0.3811063695
3690	0.3810832717
3691	0.3810730856
3692	0.3810622222
3693	0.3810408349
3694	0.381022808
3695	0.3809448744
3696	0.3809339058
3697	0.3809057798
3698	0.3808880961
3699	0.3808774568
3700	0.380866749
3701	0.3808559539
3702	0.380829492
3703	0.3808196642
3704	0.3807930474
3705	0.3807804551
3706	0.3807589099
3707	0.3806710779
3708	0.3806599467
3709	0.380631326
3710	0.3806204067
3711	0.3806000703
3712	0.3805902964
3713	0.3805675926
3714	0.380540465
3715	0.3805302735
3716	0.3805051002
3717	0.3804866641
3718	0.3804760967
3719	0.3804534268
3720	0.3804335902
3721	0.3803463548
3722	0.3803357293
3723	0.3803164745
3724	0.3803068013
3725	0.3802784467
3726	0.3802680897
3727	0.3802482972
3728	0.380232339
3729	0.3802195241
3730	0.3802008683
3731	0.3801814144
3732	0.3800957527
3733	0.3800854515
3734	0.3800043078
3735	0.3799939144
3736	0.3799580493
3737	0.3799478699
3738	0.3799304336
3739	0.3799037546
3740	0.3798834801
3741	0.3798004429
3742	0.3797185636
3743	0.3797080834
3744	0.3796281486
3745	0.3796177138
3746	0.3796072892
3747	0.3795961126
3748	0.3795169571
3749	0.3795061623
3750	0.3794950345
3751	0.379416922
3752	0.3794064788
3753	0.3793296956
3754	0.3793181354
3755	0.3793075758
3756	0.3792942115
3757	0.3792835837
3758	0.3792734778
3759	0.3792623783
3760	0.3791854608
3761	0.3791753956
3762	0.3791643941
3763	0.3791531898
3764	0.3790769907
3765	0.3790657085
3766	0.3790545445
3767	0.3790436711
3768	0.3790330522
3769	0.378999651
3770	0.3789900877
3771	0.3789165048
3772	0.3788837675
3773	0.378872809
3774	0.3787973905
3775	0.3787871883
3776	0.3787762661
3777	0.378766679
3778	0.3787557516
3779	0.3787456484
3780	0.3787352924
3781	0.3787253209
3782	0.3787075129
3783	0.3786322867
3784	0.3786132612
3785	0.378587656
3786	0.3785771599
3787	0.3785675076
3788	0.3785569235
3789	0.3785226593
3790	0.3785036978
3791	0.378428449
3792	0.3784182737
3793	0.3783954239
3794	0.3783808744
3795	0.3783070836
3796	0.3782348045
3797	0.3782248632
3798	0.378214585
3799	0.3782049159
3800	0.3781922907
3801	0.3781825041
3802	0.3781537844
3803	0.3781415234
3804	0.3781159989
3805	0.3780892794
3806	0.3780772736
3807	0.3780552129
3808	0.3780347412
3809	0.3780112683
3810	0.3779896729
3811	0.3779682114
3812	0.3779499077
3813	0.3779397683
3814	0.3779187656
3815	0.3779003529
3816	0.3778817875
3817	0.3778626436
3818	0.3777893723
3819	0.377764651
3820	0.3776923883
3821	0.3776830938
3822	0.3776599222
3823	0.3775894464
3824	0.3775786241
3825	0.3775680466
3826	0.3775573182
3827	0.3775476607
3828	0.3775283477
3829	0.3775092065
3830	0.3774997331
3831	0.3774895658
3832	0.3774722228
3833	0.3774545037
3834	0.3774420957
3835	0.3774247374
3836	0.3774077151
3837	0.3773870487
3838	0.3773153346
3839	0.3772481757
3840	0.3772381172
3841	0.3772274746
3842	0.3772145862
3843	0.3772043785
3844	0.3771854499
3845	0.3771162268
3846	0.3771059691
3847	0.3770958423
3848	0.3770854908
3849	0.3770601127
3850	0.3770431796
3851	0.3769739865
3852	0.3769688655
3853	0.3769555825
3854	0.3769456316
3855	0.3769286304
3856	0.3769182813
3857	0.3769082959
3858	0.3768855453
3859	0.3768679274
3860	0.3768579888
3861	0.3768389499
3862	0.3768245495
3863	0.3768121159
3864	0.3767923206
3865	0.3767740539
3866	0.3767599445
3867	0.3767334378
3868	0.3767086268
3869	0.3766859681
3870	0.3766652616
3871	0.3766459829
3872	0.3766313868
3873	0.3766047612
3874	0.3765804434
3875	0.3765563485
3876	0.376539463
3877	0.3765111297
3878	0.3765000997
3879	0.3764812314
3880	0.3764563923
3881	0.3764431326
3882	0.3764306904
3883	0.3763610555
3884	0.3763415118
3885	0.3763235649
3886	0.3763007419
3887	0.3762813464
3888	0.3762636987
3889	0.3762433278
3890	0.3762137601
3891	0.3761966711
3892	0.3761690672
3893	0.3761603489
3894	0.3761394566
3895	0.3761279468
3896	0.3761085413
3897	0.376091625
3898	0.3760736376
3899	0.3760410186
3900	0.3760206649
3901	0.3759920489
3902	0.3759778252
3903	0.3759116168
3904	0.3758928807
3905	0.3758737535
3906	0.3758465157
3907	0.3758207664
3908	0.3758082899
3909	0.3757929252
3910	0.3757672162
3911	0.3757569575
3912	0.3757345835
3913	0.3757099796
3914	0.3756959126
3915	0.3756785601
3916	0.375610785
3917	0.375592397
3918	0.3755731928
3919	0.3755630393
3920	0.3755436644
3921	0.375522669
3922	0.375498783
3923	0.3754890387
3924	0.3754704418
3925	0.3754538484
3926	0.3754354623
3927	0.3754081963
3928	0.3753899415
3929	0.3753711235
3930	0.3753534287
3931	0.3753347733
3932	0.3753090751
3933	0.37528815
3934	0.3752778975
3935	0.3752612147
3936	0.375233933
3937	0.3752108709
3938	0.3751945044
3939	0.375184531
3940	0.3751668371
3941	0.3751428623
3942	0.3751330616
3943	0.3751147685
3944	0.375096591
3945	0.3750864736
3946	0.3750596151
3947	0.37503766
3948	0.3750147743
3949	0.3749964834
3950	0.3749842614
3951	0.37495289
3952	0.3749332822
3953	0.3749238318
3954	0.3749138073
3955	0.3748888543
3956	0.3748706205
3957	0.3748440082
3958	0.3748342257
3959	0.3747668127
3960	0.3747459447
3961	0.3747209475
3962	0.3747008348
3963	0.374674875
3964	0.3746561463
3965	0.3746301266
3966	0.3746151473
3967	0.3745485628
3968	0.3745394346
3969	0.3745293001
3970	0.3745067793
3971	0.3744806517
3972	0.3744644226
3973	0.3744472561
3974	0.3744293714
3975	0.3743642164
3976	0.3743502188
3977	0.3743318093
3978	0.3743025825
3979	0.3742902516
3980	0.3742803458
3981	0.3742708439
3982	0.3742588203
3983	0.374248835
3984	0.374228323
3985	0.3742117606
3986	0.3741948598
3987	0.374177359
3988	0.3741678107
3989	0.3741448546
3990	0.3741304345
3991	0.3741143687
3992	0.3741004453
3993	0.3740813019
3994	0.3740698614
3995	0.3740045954
3996	0.3739962999
3997	0.3739862149
3998	0.3739742627
3999	0.3739568366
4000	0.3739383728
4001	0.3739185568
4002	0.3739049185
4003	0.3738869711
4004	0.3738700264
4005	0.3738438054
4006	0.3738177541
4007	0.3738011662
4008	0.3737834228
4009	0.3737637227
4010	0.3737539989
4011	0.373740449
4012	0.3737217573
4013	0.3736565786
4014	0.3736328949
4015	0.3736134835
4016	0.3735518514
4017	0.373543081
4018	0.3735235995
4019	0.3735145417
4020	0.3735051757
4021	0.3734954205
4022	0.3734690038
4023	0.3734591779
4024	0.3734413049
4025	0.373425224
4026	0.373407381
4027	0.3733912251
4028	0.3733754752
4029	0.373354005
4030	0.3733336577
4031	0.3733072347
4032	0.3732904694
4033	0.3732761419
4034	0.3732668944
4035	0.3732554359
4036	0.3732379687
4037	0.3732205564
4038	0.3731976155
4039	0.3731719991
4040	0.3731556953
4041	0.373136344
4042	0.3731199121
4043	0.3730576984
4044	0.3730372077
4045	0.3730150588
4046	0.3729991991
4047	0.3729744399
4048	0.3729513327
4049	0.372933179
4050	0.3729085481
4051	0.3728895661
4052	0.372873336
4053	0.372841732
4054	0.37282139
4055	0.3728121603
4056	0.3727897465
4057	0.3727735516
4058	0.3727557508
4059	0.3727426024
4060	0.3727259926
4061	0.3727107325
4062	0.3726979523
4063	0.3726885057
4064	0.3726695802
4065	0.3726518609
4066	0.3726313177
4067	0.3726140772
4068	0.3725967018
4069	0.3725780665
4070	0.3725646699
4071	0.3725468647
4072	0.3725227064
4073	0.3724876798
4074	0.3724698997
4075	0.3724527951
4076	0.3724314611
4077	0.3724139216
4078	0.3724031332
4079	0.3723816524
4080	0.3723570883
4081	0.3723396918
4082	0.3722993663
4083	0.37227647
4084	0.3722369797
4085	0.3722198622
4086	0.3722033232
4087	0.3721858312
4088	0.37216873
4089	0.3721487739
4090	0.3721278109
4091	0.3721072198
4092	0.3720948692
4093	0.3720777495
4094	0.372059792
4095	0.3720398574
4096	0.3720189931
4097	0.3719989861
4098	0.3719862117
4099	0.3719620352
4100	0.3719440579
4101	0.3719244836
4102	0.3719108076
4103	0.3718918309
4104	0.37187874
4105	0.3718652802
4106	0.3718515353
4107	0.371835677
4108	0.3718149207
4109	0.3718062368
4110	0.371780615
4111	0.3717655122
4112	0.371737877
4113	0.3717164921
4114	0.3716947766
4115	0.3716752004
4116	0.3716635712
4117	0.3716468999
4118	0.3716352834
4119	0.3716183893
4120	0.3715988953
4121	0.3715367464
4122	0.3715203437
4123	0.3715083994
4124	0.3714911342
4125	0.3714719406
4126	0.3714542748
4127	0.3714361893
4128	0.3714169778
4129	0.3713540978
4130	0.3713449664
4131	0.3713194379
4132	0.3713025099
4133	0.3712640963
4134	0.3712473016
4135	0.3712298468
4136	0.3712079911
4137	0.3711969272
4138	0.3711873998
4139	0.3711714339
4140	0.3711461434
4141	0.3711284426
4142	0.3711169656
4143	0.3710989611
4144	0.3710891703
4145	0.3710652999
4146	0.3710565461
4147	0.3710446776
4148	0.3710247363
4149	0.3710062512
4150	0.3709456327
4151	0.3709218004
4152	0.3709079865
4153	0.3708950368
4154	0.3708853669
4155	0.3708615453
4156	0.3708444088
4157	0.3708255563
4158	0.3708161734
4159	0.3707565412
4160	0.3707381685
4161	0.3707111855
4162	0.370693105
4163	0.3706819999
4164	0.3706654511
4165	0.3706559413
4166	0.3706306823
4167	0.3706147956
4168	0.3705940083
4169	0.3705776272
4170	0.3705563371
4171	0.3705329221
4172	0.3705229982
4173	0.3705135709
4174	0.3704973766
4175	0.3704775821
4176	0.3704378134
4177	0.3704242516
4178	0.370408142
4179	0.3703924632
4180	0.3703758496
4181	0.370351375
4182	0.3703318169
4183	0.3703109617
4184	0.370285778
4185	0.3702655199
4186	0.3702544248
4187	0.3702453523
4188	0.3702145592
4189	0.3701956952
4190	0.3701630881
4191	0.3701439776
4192	0.3701258959
4193	0.3701079314
4194	0.3700967441
4195	0.3700718701
4196	0.3700509868
4197	0.3699893147
4198	0.3699657055
4199	0.3699052611
4200	0.3698959419
4201	0.3698804998
4202	0.3698636547
4203	0.3698339206
4204	0.369826017
4205	0.3698167215
4206	0.3697958683
4207	0.3697764258
4208	0.3697583155
4209	0.3697410934
4210	0.3697323288
4211	0.3697107022
4212	0.3696529916
4213	0.369643749
4214	0.3695845219
4215	0.3695684579
4216	0.3695592693
4217	0.3695507008
4218	0.3695340311
4219	0.369524776
4220	0.3695076969
4221	0.3694836463
4222	0.3694671117
4223	0.3694452679
4224	0.3694328018
4225	0.3694166668
4226	0.3694038337
4227	0.3693808193
4228	0.3693718352
4229	0.3693560375
4230	0.3693450757
4231	0.369325397
4232	0.3693025658
4233	0.3692862394
4234	0.3692591608
4235	0.3692354572
4236	0.3692158024
4237	0.3691964843
4238	0.3691729913
4239	0.3691519055
4240	0.3690948553
4241	0.3690852988
4242	0.3690698615
4243	0.3690499587
4244	0.3690289721
4245	0.3690213771
4246	0.3690032803
4247	0.3689448566
4248	0.3689282448
4249	0.3689192044
4250	0.3689107688
4251	0.3688740335
4252	0.3688541368
4253	0.368845
4254	0.3688296089
4255	0.3687996492
4256	0.3687904228
4257	0.3687813988
4258	0.3687719398
4259	0.368755187
4260	0.3687358642
4261	0.3687193816
4262	0.3687022502
4263	0.3686792165
4264	0.3686597811
4265	0.3686393544
4266	0.3686236858
4267	0.3686034728
4268	0.3685784616
4269	0.3685608489
4270	0.368547086
4271	0.3685382438
4272	0.3685300599
4273	0.3685128307
4274	0.368496004
4275	0.3684749959
4276	0.3684162282
4277	0.3683973736
4278	0.3683931146
4279	0.3683768596
4280	0.3683677662
4281	0.3683396628
4282	0.3683257745
4283	0.3682964768
4284	0.3682802514
4285	0.3682625962
4286	0.368243526
4287	0.3682254533
4288	0.3682033119
4289	0.3681788021
4290	0.3681598467
4291	0.3681439017
4292	0.3681207038
4293	0.3681050908
4294	0.3680887887
4295	0.3680750797
4296	0.3680516187
4297	0.3680389414
4298	0.3680106017
4299	0.36800207
4300	0.3679879714
4301	0.3679680636
4302	0.3679465402
4303	0.3679331383
4304	0.3679179867
4305	0.3678939755
4306	0.3678669222
4307	0.3678473797
4308	0.3678273392
4309	0.3678064874
4310	0.367791585
4311	0.367769856
4312	0.3677530368
4313	0.3677334114
4314	0.3677172562
4315	0.3677047907
4316	0.3676842438
4317	0.3676638101
4318	0.3676467199
4319	0.3676221685
4320	0.36759909
4321	0.3675784504
4322	0.3675660129
4323	0.3675506294
4324	0.3675393995
4325	0.3675263491
4326	0.3675108712
4327	0.3674895787
4328	0.367475665
4329	0.3674377343
4330	0.367416859
4331	0.367399452
4332	0.3673826932
4333	0.3673660525
4334	0.3673551555
4335	0.3673406689
4336	0.3673317107
4337	0.3673094432
4338	0.3672908118
4339	0.3672814761
4340	0.3672661247
